"","lat","lon","crop","average_predicted_yield","uncertainty","start_sowing_date","end_sowing_date","start_harvest_date","end_harvest_date","season"
"254","-13.41663335","13.91668745","MILLET","0.64955547211527","18","01/06","15/07","01/09","15/11","90-120 days"
"255","-13.24996665","13.91668745","MILLET","0.696619007340358","18","01/06","15/07","01/09","15/11","90-120 days"
"256","-13.08329995","13.91668745","MILLET","0.636930725138257","18","01/06","15/07","01/09","15/11","90-120 days"
"257","-12.91663325","13.91668745","MILLET","0.75163869846428","18","01/06","15/07","01/09","15/11","90-120 days"
"258","-12.74996655","13.91668745","MILLET","0.634107826864698","18","01/06","15/07","01/09","15/11","90-120 days"
"259","-12.58329985","13.91668745","MILLET","0.663597900555422","18","01/06","15/07","01/09","15/11","90-120 days"
"260","-12.41663315","13.91668745","MILLET","0.65204968681879","18","01/06","15/07","01/09","15/11","90-120 days"
"261","-12.24996645","13.91668745","MILLET","0.565717513479291","18","01/06","15/07","01/09","15/11","90-120 days"
"262","-12.0832997500000","13.91668745","MILLET","0.496988294011553","18","01/06","15/07","01/09","15/11","90-120 days"
"263","-11.916633050","13.91668745","MILLET","0.651720849093863","18","01/06","15/07","01/09","15/11","90-120 days"
"264","-16.74996735","14.08335415","MILLET","0.632462277813574","18","15/04","31/05","15/09","31/10","90-120 days"
"265","-16.58330065","14.08335415","MILLET","0.57229862770269","18","15/04","31/05","15/09","31/10","90-120 days"
"266","-16.41663395","14.08335415","MILLET","0.740947710022018","18","15/04","31/05","15/09","31/10","90-120 days"
"267","-16.24996725","14.08335415","MILLET","0.696633357967525","18","15/04","31/05","15/09","31/10","90-120 days"
"268","-16.08330055","14.08335415","MILLET","0.710189359870026","18","15/04","31/05","15/09","31/10","90-120 days"
"269","-15.91663385","14.08335415","MILLET","0.668554294142487","18","15/04","31/05","15/09","31/10","90-120 days"
"270","-15.74996715","14.08335415","MILLET","0.648018133121692","18","15/04","31/05","15/09","31/10","90-120 days"
"271","-15.58330045","14.08335415","MILLET","0.64728073727465","18","15/04","31/05","15/09","31/10","90-120 days"
"272","-15.41663375","14.08335415","MILLET","0.581040593184003","18","15/04","31/05","15/09","31/10","90-120 days"
"273","-15.24996705","14.08335415","MILLET","0.6184244860099","18","15/04","31/05","15/09","31/10","90-120 days"
"274","-15.08330035","14.08335415","MILLET","0.665255759962488","18","15/04","31/05","15/09","31/10","90-120 days"
"275","-14.91663365","14.08335415","MILLET","0.623420938922749","18","15/04","31/05","15/09","31/10","90-120 days"
"276","-14.74996695","14.08335415","MILLET","0.570028569058195","18","15/04","31/05","15/09","31/10","90-120 days"
"277","-14.58330025","14.08335415","MILLET","0.642150693463863","18","15/04","31/05","15/09","31/10","90-120 days"
"278","-14.41663355","14.08335415","MILLET","0.622631490010645","18","01/06","15/07","01/09","15/11","90-120 days"
"279","-14.24996685","14.08335415","MILLET","0.645768864937576","18","01/06","15/07","01/09","15/11","90-120 days"
"280","-14.08330015","14.08335415","MILLET","0.681422575041327","18","01/06","15/07","01/09","15/11","90-120 days"
"281","-13.91663345","14.08335415","MILLET","0.680707661602216","18","01/06","15/07","01/09","15/11","90-120 days"
"282","-13.74996675","14.08335415","MILLET","0.634873418966844","18","01/06","15/07","01/09","15/11","90-120 days"
"283","-13.58330005","14.08335415","MILLET","0.67929082716128","18","01/06","15/07","01/09","15/11","90-120 days"
"284","-13.41663335","14.08335415","MILLET","0.541051891866864","18","01/06","15/07","01/09","15/11","90-120 days"
"285","-13.24996665","14.08335415","MILLET","0.685869935314543","18","01/06","15/07","01/09","15/11","90-120 days"
"286","-13.08329995","14.08335415","MILLET","0.628762540483666","18","01/06","15/07","01/09","15/11","90-120 days"
"287","-12.91663325","14.08335415","MILLET","0.60699993143506","18","01/06","15/07","01/09","15/11","90-120 days"
"288","-12.74996655","14.08335415","MILLET","0.616585971023651","18","01/06","15/07","01/09","15/11","90-120 days"
"289","-12.58329985","14.08335415","MILLET","0.594818984241941","18","01/06","15/07","01/09","15/11","90-120 days"
"290","-12.41663315","14.08335415","MILLET","0.669030168875074","18","01/06","15/07","01/09","15/11","90-120 days"
"291","-12.24996645","14.08335415","MILLET","0.658396723834203","18","01/06","15/07","01/09","15/11","90-120 days"
"292","-12.0832997500000","14.08335415","MILLET","0.58404933880319","18","01/06","15/07","01/09","15/11","90-120 days"
"293","-16.91663405","14.25002085","MILLET","0.715531703884707","18","15/04","31/05","15/09","31/10","90-120 days"
"294","-16.74996735","14.25002085","MILLET","0.708601224501714","18","15/04","31/05","15/09","31/10","90-120 days"
"295","-16.58330065","14.25002085","MILLET","0.603807088511765","18","15/04","31/05","15/09","31/10","90-120 days"
"296","-16.41663395","14.25002085","MILLET","0.690843592210094","18","15/04","31/05","15/09","31/10","90-120 days"
"297","-16.24996725","14.25002085","MILLET","0.631102306633517","18","15/04","31/05","15/09","31/10","90-120 days"
"298","-16.08330055","14.25002085","MILLET","0.675534015714899","18","15/04","31/05","15/09","31/10","90-120 days"
"299","-15.91663385","14.25002085","MILLET","0.64270903941049","18","15/04","31/05","15/09","31/10","90-120 days"
"300","-15.74996715","14.25002085","MILLET","0.670601098862189","18","15/04","31/05","15/09","31/10","90-120 days"
"301","-15.58330045","14.25002085","MILLET","0.677514445901473","18","15/04","31/05","15/09","31/10","90-120 days"
"302","-15.41663375","14.25002085","MILLET","0.680290106480997","18","15/04","31/05","15/09","31/10","90-120 days"
"303","-15.24996705","14.25002085","MILLET","0.559050094012561","18","15/04","31/05","15/09","31/10","90-120 days"
"304","-15.08330035","14.25002085","MILLET","0.629438769310086","18","15/04","31/05","15/09","31/10","90-120 days"
"305","-14.91663365","14.25002085","MILLET","0.574744793334288","18","15/04","31/05","15/09","31/10","90-120 days"
"306","-14.74996695","14.25002085","MILLET","0.64585678202747","18","15/04","31/05","15/09","31/10","90-120 days"
"307","-14.58330025","14.25002085","MILLET","0.573929572522961","18","15/04","31/05","15/09","31/10","90-120 days"
"308","-14.41663355","14.25002085","MILLET","0.71203079358555","18","01/06","15/07","01/09","15/11","90-120 days"
"309","-14.24996685","14.25002085","MILLET","0.631094513829748","18","01/06","15/07","01/09","15/11","90-120 days"
"310","-14.08330015","14.25002085","MILLET","0.730441930165392","18","01/06","15/07","01/09","15/11","90-120 days"
"311","-13.91663345","14.25002085","MILLET","0.655118358920144","18","01/06","15/07","01/09","15/11","90-120 days"
"312","-13.74996675","14.25002085","MILLET","0.754696603766497","18","01/06","15/07","01/09","15/11","90-120 days"
"313","-13.58330005","14.25002085","MILLET","0.615500390984824","18","01/06","15/07","01/09","15/11","90-120 days"
"314","-13.41663335","14.25002085","MILLET","0.726692440643374","18","01/06","15/07","01/09","15/11","90-120 days"
"315","-13.24996665","14.25002085","MILLET","0.596140176456725","18","01/06","15/07","01/09","15/11","90-120 days"
"316","-13.08329995","14.25002085","MILLET","0.645111527521596","18","01/06","15/07","01/09","15/11","90-120 days"
"317","-12.91663325","14.25002085","MILLET","0.735395099916928","18","01/06","15/07","01/09","15/11","90-120 days"
"318","-12.74996655","14.25002085","MILLET","0.698061553810012","18","01/06","15/07","01/09","15/11","90-120 days"
"319","-12.58329985","14.25002085","MILLET","0.647430598990909","18","01/06","15/07","01/09","15/11","90-120 days"
"320","-12.41663315","14.25002085","MILLET","0.677068208617374","18","01/06","15/07","01/09","15/11","90-120 days"
"321","-12.24996645","14.25002085","MILLET","0.71025604397487","18","01/06","15/07","01/09","15/11","90-120 days"
"322","-12.0832997500000","14.25002085","MILLET","0.70502168428245","18","01/06","15/07","01/09","15/11","90-120 days"
"323","-17.08330075","14.41668755","MILLET","0.62743188374498","18","15/04","31/05","15/09","31/10","90-120 days"
"324","-16.91663405","14.41668755","MILLET","0.654038968060807","18","15/04","31/05","15/09","31/10","90-120 days"
"325","-16.74996735","14.41668755","MILLET","0.613403813451959","18","15/04","31/05","15/09","31/10","90-120 days"
"326","-16.58330065","14.41668755","MILLET","0.639683074247591","18","15/04","31/05","15/09","31/10","90-120 days"
"327","-16.41663395","14.41668755","MILLET","0.609910644954571","18","15/04","31/05","15/09","31/10","90-120 days"
"328","-16.24996725","14.41668755","MILLET","0.682102200307797","18","15/04","31/05","15/09","31/10","90-120 days"
"329","-16.08330055","14.41668755","MILLET","0.628914315909307","18","15/04","31/05","15/09","31/10","90-120 days"
"330","-15.91663385","14.41668755","MILLET","0.663099103288511","18","15/04","31/05","15/09","31/10","90-120 days"
"331","-15.74996715","14.41668755","MILLET","0.648342665314561","18","15/04","31/05","15/09","31/10","90-120 days"
"332","-15.58330045","14.41668755","MILLET","0.585965521220905","18","15/04","31/05","15/09","31/10","90-120 days"
"333","-15.41663375","14.41668755","MILLET","0.64265652589084","18","15/04","31/05","15/09","31/10","90-120 days"
"334","-15.24996705","14.41668755","MILLET","0.587587627561928","18","15/04","31/05","15/09","31/10","90-120 days"
"335","-15.08330035","14.41668755","MILLET","0.726525458449327","18","15/04","31/05","15/09","31/10","90-120 days"
"336","-14.91663365","14.41668755","MILLET","0.57093047506022","18","15/04","31/05","15/09","31/10","90-120 days"
"337","-14.74996695","14.41668755","MILLET","0.636483790638686","18","15/04","31/05","15/09","31/10","90-120 days"
"338","-14.58330025","14.41668755","MILLET","0.702548720339688","18","01/06","15/07","01/09","15/11","90-120 days"
"339","-14.41663355","14.41668755","MILLET","0.679788415327215","18","01/06","15/07","01/09","15/11","90-120 days"
"340","-14.24996685","14.41668755","MILLET","0.635733226085071","18","01/06","15/07","01/09","15/11","90-120 days"
"341","-14.08330015","14.41668755","MILLET","0.642370285028839","18","01/06","15/07","01/09","15/11","90-120 days"
"342","-13.91663345","14.41668755","MILLET","0.580075681279648","18","20/05","20/06","15/09","15/10","75-90 days"
"343","-13.74996675","14.41668755","MILLET","0.555753440285671","18","20/05","20/06","15/09","15/10","75-90 days"
"344","-13.58330005","14.41668755","MILLET","0.66102945184007","18","20/05","20/06","15/09","15/10","75-90 days"
"345","-13.41663335","14.41668755","MILLET","0.608062796812872","18","01/06","15/07","01/09","15/11","90-120 days"
"346","-13.24996665","14.41668755","MILLET","0.686961227344423","18","01/06","15/07","01/09","15/11","90-120 days"
"347","-13.08329995","14.41668755","MILLET","0.694199184395492","18","01/06","15/07","01/09","15/11","90-120 days"
"348","-12.91663325","14.41668755","MILLET","0.622628175698038","18","01/06","15/07","01/09","15/11","90-120 days"
"349","-12.74996655","14.41668755","MILLET","0.558134147547103","18","01/06","15/07","01/09","15/11","90-120 days"
"350","-12.58329985","14.41668755","MILLET","0.670643513271595","18","01/06","15/07","01/09","15/11","90-120 days"
"351","-12.41663315","14.41668755","MILLET","0.685354073168362","18","01/06","15/07","01/09","15/11","90-120 days"
"352","-12.24996645","14.41668755","MILLET","0.663815564715904","18","01/06","15/07","01/09","15/11","90-120 days"
"353","-17.41663415","14.58335425","MILLET","0.66774570965376","18","01/06","31/07","20/09","15/10","75-90 days"
"354","-17.24996745","14.58335425","MILLET","0.651909105207076","18","01/06","31/07","20/09","15/10","75-90 days"
"355","-17.08330075","14.58335425","MILLET","0.646829018203571","18","15/04","31/05","15/09","31/10","90-120 days"
"356","-16.91663405","14.58335425","MILLET","0.57346556253078","18","15/04","31/05","15/09","31/10","90-120 days"
"357","-16.74996735","14.58335425","MILLET","0.550605064112315","18","15/04","31/05","15/09","31/10","90-120 days"
"358","-16.58330065","14.58335425","MILLET","0.620933871377687","18","15/04","31/05","15/09","31/10","90-120 days"
"359","-16.41663395","14.58335425","MILLET","0.550943446383177","18","15/04","31/05","15/09","31/10","90-120 days"
"360","-16.24996725","14.58335425","MILLET","0.568405658591382","18","15/04","31/05","15/09","31/10","90-120 days"
"361","-16.08330055","14.58335425","MILLET","0.635872960763011","18","15/04","31/05","15/09","31/10","90-120 days"
"362","-15.91663385","14.58335425","MILLET","0.653765375612983","18","15/04","31/05","15/09","31/10","90-120 days"
"363","-15.74996715","14.58335425","MILLET","0.642565783697523","18","15/04","31/05","15/09","31/10","90-120 days"
"364","-15.58330045","14.58335425","MILLET","0.694630110205025","18","15/04","31/05","15/09","31/10","90-120 days"
"365","-15.41663375","14.58335425","MILLET","0.573517507825789","18","15/04","31/05","15/09","31/10","90-120 days"
"366","-15.24996705","14.58335425","MILLET","0.635915884538198","18","15/04","31/05","15/09","31/10","90-120 days"
"367","-15.08330035","14.58335425","MILLET","0.580394327379142","18","15/04","31/05","15/09","31/10","90-120 days"
"368","-14.91663365","14.58335425","MILLET","0.58751794716958","18","15/04","31/05","15/09","31/10","90-120 days"
"369","-14.74996695","14.58335425","MILLET","0.657221060684628","18","15/04","31/05","15/09","31/10","90-120 days"
"370","-14.58330025","14.58335425","MILLET","0.638579916002037","18","20/05","20/06","15/09","15/10","75-90 days"
"371","-14.41663355","14.58335425","MILLET","0.616251706190127","18","20/05","20/06","15/09","15/10","75-90 days"
"372","-14.24996685","14.58335425","MILLET","0.622928745971025","18","20/05","20/06","15/09","15/10","75-90 days"
"373","-14.08330015","14.58335425","MILLET","0.577875354888209","18","20/05","20/06","15/09","15/10","75-90 days"
"374","-13.91663345","14.58335425","MILLET","0.608752115830637","18","20/05","20/06","15/09","15/10","75-90 days"
"375","-13.74996675","14.58335425","MILLET","0.615789736595455","18","20/05","20/06","15/09","15/10","75-90 days"
"376","-13.58330005","14.58335425","MILLET","0.706729571584044","18","20/05","20/06","15/09","15/10","75-90 days"
"377","-13.41663335","14.58335425","MILLET","0.648587820384553","18","20/05","20/06","15/09","15/10","75-90 days"
"378","-13.24996665","14.58335425","MILLET","0.694938446207634","18","20/05","20/06","15/09","15/10","75-90 days"
"379","-13.08329995","14.58335425","MILLET","0.668062946304379","18","20/05","20/06","15/09","15/10","75-90 days"
"380","-12.91663325","14.58335425","MILLET","0.599696827994797","18","20/05","20/06","15/09","15/10","75-90 days"
"381","-12.74996655","14.58335425","MILLET","0.707740155149642","18","20/05","20/06","15/09","15/10","75-90 days"
"382","-12.58329985","14.58335425","MILLET","0.713825817278059","18","01/06","15/07","01/09","15/11","90-120 days"
"383","-12.41663315","14.58335425","MILLET","0.605315078986981","18","01/06","15/07","01/09","15/11","90-120 days"
"384","-12.24996645","14.58335425","MILLET","0.645543749295534","18","01/06","15/07","01/09","15/11","90-120 days"
"385","-17.58330085","14.75002095","MILLET","0.585713593018563","18","01/06","31/07","20/09","15/10","75-90 days"
"386","-17.41663415","14.75002095","MILLET","0.6571720197611","18","01/06","31/07","20/09","15/10","75-90 days"
"387","-17.24996745","14.75002095","MILLET","0.630127333057667","18","01/06","31/07","20/09","15/10","75-90 days"
"388","-17.08330075","14.75002095","MILLET","0.635864029039308","18","01/06","31/07","20/09","15/10","75-90 days"
